cnpj_basic;cnpj_ordem;cnpj_dv;identifica;nome_fanta;situacao_c;data_situa;motivo_sit;data_inici;cnae_fisca;cnae_fis_1;tipo_logra;logradouro;numero;bairro;cep;cidade;estado;complement;uf;codigo_mun;ddd_1;telefone_1;endereco;Latitude;Longitude
30367514;1;40;1;ACUPACC;2;20180326;0;20180326;9430800;9319101,9493600,9499500;RUA;FRANCISCO LUIZ RODRIGUES;136;PARQUE JULIAO NOGUEIRA;28053600;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27331856;RUA, FRANCISCO LUIZ RODRIGUES, 136, PARQUE JULIAO NOGUEIRA;-21.749;-41.352
30386828;1;90;1;MAHOGANY;2;20180507;0;20180507;4772500;-;AVENIDA;DR. SILVIO BASTOS TAVARES;316;PARQUE DOS RODOVIARIOS;28051250;Campos dos Goytacazes;Rio de Janeiro;LOJA 109 E;RJ;5819;22;27331856;AVENIDA, DR. SILVIO BASTOS TAVARES, 316/38, PARQUE DOS RODOVIARIOS;-21.755;-41.349
30411468;1;30;1;-;2;20231204;0;20180509;5611204;4723700;RUA;V;21;PARQUE PRAZERES;28080667;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97595150;RUA, V, 21, PARQUE PRAZERES;-21.722;-41.338
30411994;1;8;1;-;2;20180509;0;20180509;4781400;4755503,4783102,4783101,4723700,4774100,4772500;RUA;MARQUES DE HERVAL;67;PARQUE TAMANDARE;28035013;Campos dos Goytacazes;Rio de Janeiro;APT 401;RJ;5819;22;38651409;RUA, MARQUES DE HERVAL, 67, PARQUE TAMANDARE;-21.757;-41.339
30414594;1;48;1;-;2;20250317;0;20180509;4930202;4930201;RUA;SANTO EDUARDO;31;PARQUE VISCONDE DE URURAI;28070246;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;97059235;RUA, SANTO EDUARDO, 31, PARQUE VISCONDE DE URURAI;-21.727;-41.325
30439311;1;12;1;-;2;20240429;0;20180512;1052000;9602501,4721103,9700500,9602502;RUA;MAESTRO LOURENCO SOARES;447;PARQUE AURORA;28025445;Campos dos Goytacazes;Rio de Janeiro;FUNDOS;RJ;5819;22;97018108;RUA, MAESTRO LOURENCO SOARES, 447, PARQUE AURORA;-21.789;-41.325
30451696;1;33;1;-;2;20180514;0;20180514;4520001;-;TRAVESSA;SAO JORGE;64;TOCOS;28148000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98699045;TRAVESSA, SAO JORGE, 64, TOCOS;-21.904;-41.287
28461810;1;64;1;DROGARIA BARONESA;2;20170817;0;20170817;4771701;4772500;RUA;WILSON BATISTA;79;PARQUE GUARUS;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97583008;RUA, WILSON BATISTA, 79, PARQUE GUARUS;-21.725;-41.332
30489591;1;73;1;-;2;20240515;0;20180517;4520001;4530704,453;RUA;JOAO MARCELINO;13;PARQUE BANDEIRANTES;28085180;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27383319;RUA, JOAO MARCELINO, 13, PARQUE BANDEIRANTES;-21.721;-41.311
30494960;1;16;1;ETIKA CONSTRUCAO;2;20180517;0;20180517;4120400;4110700,681;AVENIDA;28 DE MARCO;13;CENTRO;28020740;Campos dos Goytacazes;Rio de Janeiro;LOJA 7;RJ;5819;22;27201132;AVENIDA, 28 DE MARCO, 13, CENTRO;-21.761;-41.340
30535267;1;44;1;TQLZ! TRANQUILIZA;2;20210527;0;20180523;4781400;1412603,1412602,1412601,1413403,8291100,4763602,4772500,4782201,4783102;RUA;FRANCISCO RICARDO LIZANDRO DOS SANTOS;41;PARQUE JARDIM CARIOCA;28080355;Campos dos Goytacazes;Rio de Janeiro;LOJA 3;RJ;5819;22;92664673;RUA, FRANCISCO RICARDO LIZANDRO DOS SANTOS, 41, PARQUE JARDIM CARIOCA;-21.748;-41.321
30550148;1;60;1;-;2;20180524;0;20180524;4772500;-;RUA;CELITA TAVARES PESSANHA;60;PARQUE VICENTE GONCALVES DIAS;28083165;Campos dos Goytacazes;Rio de Janeiro;ANDAR ALTOS;RJ;5819;22;99896222;RUA, CELITA TAVARES PESSANHA, 60, PARQUE VICENTE GONCALVES DIAS;-21.743;-41.312
30572031;1;88;1;-;2;20180528;0;20180528;8211300;6619302;RUA;JUNO;22;DISTRITO DE SANTA MARIA;28155000;Campos dos Goytacazes;Rio de Janeiro;CASA AVENIDA DA LUA;RJ;5819;22;98232100;RUA, JUNO, 22, DISTRITO DE SANTA MARIA;-21.266;-41.447
30581716;1;90;1;-;2;20240823;0;20180529;4321500;8130300,4399103,9700500;RUA;FERNANDO FERRARI;208;PARQUE JOQUEI CLUB;28020260;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97682476;RUA, FERNANDO FERRARI, 208, PARQUE JOQUEI CLUB;-21.776;-41.297
26739349;1;33;1;N S APARECIDA REPRESENTACOES;2;20161220;0;20161220;7319002;4615000,4617600,7319003;RUA;3;42;DONANA;28110000;Campos dos Goytacazes;Rio de Janeiro;CASA 2 R DALILA G LINHARES;RJ;5819;22;27333600;RUA, 3, 42, DONANA;-21.832;-41.274
30588598;1;42;1;-;2;20180530;0;20180530;4520001;-;RUA;francisco lobo da costa;199;PARQUE NOVO MUNDO;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99235871;RUA, francisco lobo da costa, 199, PARQUE NOVO MUNDO;-21.729;-41.312
30592335;1;7;1;-;2;20180530;0;20180530;4520007;4520001;RUA;PROJETADA 1;26;PARQUE PRADO;28010972;Campos dos Goytacazes;Rio de Janeiro;LOJA 02;RJ;5819;22;97248146;RUA, PROJETADA 1, 26, PARQUE PRADO;-21.740;-41.300
30619151;1;93;1;-;2;20180605;0;20180605;4321500;4330404,4322302,4322301,4399103;TRAVESSA;PALMEIRA;30;PARQUE PRESIDENTE VARGAS;28085009;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98282510;TRAVESSA, PALMEIRA, 30, PARQUE PRESIDENTE VARGAS;-21.727;-41.320
30631376;1;65;1;-;2;20180606;0;20180606;5620104;4923001;RUA;ARY RIBEIRO VAZ;73;CUSTODOPOLIS;28085120;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;97643629;RUA, ARY RIBEIRO VAZ, 73, CUSTODOPOLIS;-21.722;-41.312
30645167;1;70;1;-;2;20240429;0;20180607;5612100;-;RUA;DOIS;187;JARDIM LAGOA DAS PEDRAS;28073580;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99892435;RUA, DOIS, 187, JARDIM LAGOA DAS PEDRAS;-21.706;-41.313
30678062;1;18;1;CONDOMINIO RESIDENCIAL HUMAITA;2;20180322;0;20180322;8112500;-;RUA;AURELIO FRANCISCO GOMES;22;PARQUE FLAMBOYANT;28015210;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99075999;RUA, AURELIO FRANCISCO GOMES, 22, PARQUE FLAMBOYANT;-21.776;-41.308
30686301;1;81;1;-;2;20180613;0;20180613;4930202;-;ESTRADA;CAMPO NOVO;0;CAMPO NOVO;28145000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98915844;ESTRADA, CAMPO NOVO, SN, CAMPO NOVO;-21.760;-41.190
30691043;1;21;1;-;2;20211202;0;20180613;5611203;-;RUA;PROFESSORA BLANDINA DE MELO;201;PARQUE IMPERIAL;28022310;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98572076;RUA, PROFESSORA BLANDINA DE MELO, 201, PARQUE IMPERIAL;-21.800;-41.302
30699634;1;45;1;AMAZING;2;20180614;0;20180614;4789001;4754701,4759899,4772500,4781400,4785799,7319002,8599604;AVENIDA;28 DE MARCO;574;CENTRO;28020740;Campos dos Goytacazes;Rio de Janeiro;LOJA 73;RJ;5819;22;27236878;AVENIDA, 28 DE MARCO, 574, CENTRO;-21.764;-41.333
30719362;1;6;1;-;2;20240320;0;20180617;9512600;4752100,4751201,4930201,5320201;RUA;BARAO DE MIRACEMA;306;CENTRO;28035302;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98182339;RUA, BARAO DE MIRACEMA, 306, CENTRO;-21.760;-41.330
30792355;1;21;1;-;2;20180626;0;20180626;5620104;-;RUA;TEOFILO GOUVEIA;96;PARQUE TURF CLUB;28015166;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99922773;RUA, TEOFILO GOUVEIA, 96, PARQUE TURF CLUB;-21.768;-41.313
30798679;1;77;1;-;2;20180627;0;20180627;3321000;9511800,4751201,4723700,7319002,4729699,4321500,3313901,3313999;RUA;15 DE JULHO;55;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99373952;RUA, 15 DE JULHO, 55, GOITACAZES;-21.834;-41.274
30798950;1;74;1;-;2;20180627;0;20180627;4399103;-;ESTRADA;princial;0;correnteza;28140000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99815471;ESTRADA, princial, s n, correnteza;-21.969;-41.197
30806597;1;27;1;-;2;20180628;0;20180628;8630503;-;RUA;AYER CAMPOS;146;PARQUE AURORA;28026120;Campos dos Goytacazes;Rio de Janeiro;CASA RECEBER CORRESPONDEN;RJ;5819;22;98227446;RUA, AYER CAMPOS, 146, PARQUE AURORA;-21.784;-41.323
30825494;1;4;1;-;2;20220114;0;20180630;5611203;5620104,4330405,1094500,5611204;RUA;RAIMUNDO DE FARIAS BRITO (RESERVA DOS CRISTAIS);289;-;-;Campos dos Goytacazes;Rio de Janeiro;COND AGUA;-;0;0;0;RUA, RAIMUNDO DE FARIAS BRITO (RESERVA DOS CRISTAIS), 289, -;-21.765;-41.355
30827072;1;78;1;-;2;20180701;0;20180701;4723700;5612100,4712100,4530704;RUA;DOUTOR BENTO FARIA DA PAZ;469;PARQUE LEOPOLDINA;28055224;Campos dos Goytacazes;Rio de Janeiro;LOJA 1;RJ;5819;22;27335060;RUA, DOUTOR BENTO FARIA DA PAZ, 469, PARQUE LEOPOLDINA;-21.745;-41.348
30845995;1;52;1;AUTO CENTER ZUM;2;20180704;0;20180704;4530703;4520003,4520004,4520007;AVENIDA;SENADOR JOSE CARLOS PEREIRA PINTO;624;PARQUE CALABOUCO;28083101;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27339678;AVENIDA, SENADOR JOSE CARLOS PEREIRA PINTO, 624, PARQUE CALABOUCO;-21.737;-41.315
30919627;1;1;1;-;2;20180712;0;20180712;4321500;4742300,2542000,4322303,4759899,2539001;RUA;FERNANDO FERRARI;335;PARQUE JOQUEI CLUB;28020260;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;27311953;RUA, FERNANDO FERRARI, 335, PARQUE JOQUEI CLUB;-21.774;-41.300
30925180;1;83;1;-;2;20180713;0;20180713;4520001;-;RUA;CALDAS VIANA;2;PARQUE CALIFORNIA;28015300;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27222222;RUA, CALDAS VIANA, 2, PARQUE CALIFORNIA;-21.764;-41.312
30937354;1;28;1;CHRISTIAN LAUFER;2;20180716;0;20180716;6462000;-;PRACA;SANTISSIMO SALVADOR;41;CENTRO;28010000;Campos dos Goytacazes;Rio de Janeiro;SALA 807 PARTE;RJ;5819;22;98557100;PRACA, SANTISSIMO SALVADOR, 41, CENTRO;-21.756;-41.324
30940790;1;56;1;-;2;20230829;0;20180716;2319200;-;RUA;Dario Canela Tavares;33;Goytacazes;28110000;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;98669326;RUA, Dario Canela Tavares, 33, Goytacazes;-21.830;-41.268
30947210;1;52;1;-;2;20180717;0;20180717;2391503;-;RODOVIA;BR 101;0;KM 13;28175000;Campos dos Goytacazes;Rio de Janeiro;QUADRA 4;RJ;5819;22;98131917;RODOVIA, BR 101, SN, KM 13;-21.635;-41.310
30953790;1;90;1;-;2;20180717;0;20180717;7319002;8291100;AVENIDA;DEPUTADO ALAIR FERREIRA;78;PARQUE TURF CLUB;28015020;Campos dos Goytacazes;Rio de Janeiro;LOJA;RJ;5819;22;98829207;AVENIDA, DEPUTADO ALAIR FERREIRA, 78, PARQUE TURF CLUB;-21.828;-41.284
31001946;1;4;1;-;2;20180723;0;20180723;9700500;-;RUA;ROSSINE QUINTANILHA CHAGAS;170;PARQUE PENHA;28021002;Campos dos Goytacazes;Rio de Janeiro;CASA 64;RJ;5819;22;98972395;RUA, ROSSINE QUINTANILHA CHAGAS, 170, PARQUE PENHA;-21.797;-41.294
31020238;1;2;1;-;2;20180725;0;20180725;4520001;4520007,4530704,4530703,2950600;AVENIDA;QUINZE DE NOVEMBRO;64;CENTRO;28010550;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96067707;AVENIDA, QUINZE DE NOVEMBRO, 64, CENTRO;-21.753;-41.326
31041523;1;0;1;-;2;20180727;0;20180727;9529103;4783102,953;RUA;ARTUR NOGUEIRA;149;PARQUE CORRIENTES;28055030;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99043546;RUA, ARTUR NOGUEIRA, 149, PARQUE CORRIENTES;-21.741;-41.355
31044570;1;7;1;-;2;20180727;0;20180727;4723700;5611204;RUA;CORONEL PACHE FARIA;100;PARQUE BRASILIA;28055230;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98457370;RUA, CORONEL PACHE FARIA, 100, PARQUE BRASILIA;-21.743;-41.358
31047219;1;70;1;FOX FARMA DROGARIA;2;20180727;0;20180727;4771701;4721104,4772500,8650099;RUA;BARAO DO AMAZONAS;164;CENTRO;28010030;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96073832;RUA, BARAO DO AMAZONAS, 164, CENTRO;-21.760;-41.326
31096368;1;29;1;J. P. M. CERMICA;2;20220210;0;20180802;2342702;0810007,4744099,4930202;ESTRADA;ALTO ELIZEU;0;4 DISTRITO;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27211028;ESTRADA, ALTO ELIZEU, S/N, 4 DISTRITO;-21.831;-41.273
31125062;1;53;1;-;2;20180806;0;20180806;5611201;5611203,561;RUA;VISCONDE DE ITABORAI;36;PARQUE ROSARIO;28010572;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27242982;RUA, VISCONDE DE ITABORAI, 36, PARQUE ROSARIO;-21.763;-41.325
30846647;2;80;2;SUBCONDOMINIO AMERICA LOJAS;2;20180620;0;20180620;8112500;-;RUA;TENENTE CORONEL CARDOSO;1031;CENTRO;28035042;Campos dos Goytacazes;Rio de Janeiro;CONJ LOJAS;RJ;5819;22;99895399;RUA, TENENTE CORONEL CARDOSO, 1031, CENTRO;-21.755;-41.339
31148933;1;54;1;-;2;20180808;0;20180808;4930201;4930202;RUA;IVAN JABER;143;PARQUE SANTO ANTONIO;28022345;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99843432;RUA, IVAN JABER, 143, PARQUE SANTO ANTONIO;-21.800;-41.305
31172001;1;47;1;-;2;20210920;0;20180810;9602501;9602502;TRAVESSA;SAO MARCOS;20;PARQUE SANTA HELENA;28060207;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97595373;TRAVESSA, SAO MARCOS, 20, PARQUE SANTA HELENA;-21.731;-41.327
31184069;1;46;1;-;2;20180811;0;20180811;9602501;9602502;AVENIDA;DOUTOR NILO PECANHA;270;PARQUE SANTO AMARO;28030035;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;30258984;AVENIDA, DOUTOR NILO PECANHA, 270, PARQUE SANTO AMARO;-21.765;-41.338
31246541;1;28;1;-;2;20180816;0;20180816;5620104;8712300,97;RUA;I;23;PQ PRAZERES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99926312;RUA, I, 23, PQ PRAZERES;-21.814;-41.397
31274922;1;10;1;FABRICA DE OCULOS;2;20180820;0;20180820;4774100;4761001;RUA;TREZE DE MAIO;286;CENTRO;28010260;Campos dos Goytacazes;Rio de Janeiro;LOJA 03;RJ;5819;22;30562585;RUA, TREZE DE MAIO, 286, CENTRO;-21.764;-41.324
4310392;145;20;2;ANHANGUERA;2;20180820;0;20180820;8532500;6619302;RUA;DOUTOR SILVIO BASTOS TAVARES;330;PARQUE LEOPOLDINA;28051250;Campos dos Goytacazes;Rio de Janeiro;LADO B;RJ;5819;11;31068091;RUA, DOUTOR SILVIO BASTOS TAVARES, 330, PARQUE LEOPOLDINA;-21.754;-41.349
31292094;1;43;1;-;2;20180821;0;20180821;4755503;4721103,4755502,5612100,1052000,4772500,5611201,0159802,0161003;RUA;PRINCIPAL;1;TRES VENDAS;28010972;Campos dos Goytacazes;Rio de Janeiro;GALPAO - ABERTO INDEPENDENTE;RJ;5819;22;27358024;RUA, PRINCIPAL, 1, TRES VENDAS;-21.617;-41.415
31302728;1;0;1;-;2;20221212;0;20180822;8599604;-;RUA;Espirito Santo;340;Caju;28110000;Campos dos Goytacazes;Rio de Janeiro;LOJA A;RJ;5819;22;71036523;RUA, Espirito Santo, 340, Caju;-21.749;-41.337
31304675;1;58;1;-;2;20210512;0;20180822;5620104;1092900,5620102,4721103,4721102,4789099,4729699,1091102;RUA;CORONEL GILSON MONFORT;95;-;-;Campos dos Goytacazes;Rio de Janeiro;CASA;-;0;0;0;RUA, CORONEL GILSON MONFORT, 95, -;-21.742;-41.311
31323929;1;85;1;-;2;20231212;0;20180823;7319002;8291100;RUA;OPERARIO JOAO BARROS;82;PARQUE PRAZERES;28080095;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27378775;RUA, OPERARIO JOAO BARROS, 82, PARQUE PRAZERES;-21.749;-41.300
26662037;1;79;1;-;2;20241011;0;20161205;4930201;4781400,4729699,4724500,5611201;AVENIDA;NOSSA SENHORA DA PENHA;175;CONSELHEIRO JOSINO;28165000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27213022;AVENIDA, NOSSA SENHORA DA PENHA, 175, CONSELHEIRO JOSINO;-21.497;-41.346
31367182;1;67;1;-;2;20180829;0;20180829;3299004;4329101,33;RUA;MAJOR EUCLIDES MACIEL;261;PARQUE TURF CLUB;28015160;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99340989;RUA, MAJOR EUCLIDES MACIEL, 261, PARQUE TURF CLUB;-21.771;-41.308
31378400;1;69;1;DNA CONTABILIDADE;2;20180830;0;20180830;6920601;6822600,821;RUA;DOS GOYTACAZES;671;PARQUE TURF CLUB;28027232;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99075999;RUA, DOS GOYTACAZES, 671, PARQUE TURF CLUB;-21.770;-41.320
31395573;1;95;1;-;2;20240318;0;20180831;4321500;4712100,1094500,4330405,4930202,5620102,4322301,4721102,4330402,1091101,4729699,3321000,4520001;ENTRADA;LINHA DO LIMAO;71;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;98733916;ENTRADA, LINHA DO LIMAO, 71, GOITACAZES;-21.882;-41.198
31416003;1;34;1;-;2;20180904;0;20180904;7319002;5620104,479;RUA;IPIRANGA;17;CENTRO;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98582404;RUA, IPIRANGA, 17, CENTRO;-21.768;-41.320
31419486;1;20;1;-;2;20220201;0;20180904;3313999;4744099,4741500,4330499,4744003,4742300,4330404,2542000,4322301,4330403,8130300,4321500,3101200,4399103,1622699;RUA;JOSE CANDIDO DE CARVALHO;51;PARQUE JOQUEI CLUB;28020720;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99619011;RUA, JOSE CANDIDO DE CARVALHO, 51, PARQUE JOQUEI CLUB;-21.775;-41.288
31433995;1;8;1;-;2;20180905;0;20180905;4110700;4120400,4213800,6810201,6810202;RUA;PROJETADA A;21;GOYTACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;22;RJ;5819;22;30255002;RUA, PROJETADA A, 21, GOYTACAZES;-21.838;-41.256
31449707;1;3;1;-;2;20180907;0;20180907;8599699;4783101,4781400,4772500;RUA;AURELIO FRANCISCO GOMES;15;PARQUE FLAMBOYANT;28015210;Campos dos Goytacazes;Rio de Janeiro;APT 102;RJ;5819;22;27220816;RUA, AURELIO FRANCISCO GOMES, 15, PARQUE FLAMBOYANT;-21.776;-41.308
31459247;1;2;1;CLINICA DE OCULOS;2;20180910;0;20180910;4774100;4783102;RUA;13 DE MAIO;286;CENTRO;28010260;Campos dos Goytacazes;Rio de Janeiro;LOJA 01;RJ;5819;22;99819010;RUA, 13 DE MAIO, 286, CENTRO;-21.764;-41.324
31477330;1;4;1;-;2;20180911;0;20180911;4724500;4729699;AVENIDA;SENADOR JOSE CARLOS PEREIRA PINTO;1041;PARQUE CALABOUCO;28083101;Campos dos Goytacazes;Rio de Janeiro;LOJA;RJ;5819;22;97375774;AVENIDA, SENADOR JOSE CARLOS PEREIRA PINTO, 1041, PARQUE CALABOUCO;-21.726;-41.316
31481190;1;30;1;-;2;20210616;0;20180829;8512100;8511200,851;AVENIDA;FRANCISCO GOMES DE FREITAS;2100;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;22222222;AVENIDA, FRANCISCO GOMES DE FREITAS, 2100, GOITACAZES;-21.832;-41.268
25982832;1;81;1;-;2;20160818;0;20160818;9602501;-;RUA;VISCONDE DE ITABORAI;268;PARQUE ROSARIO;28027141;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;22734160;RUA, VISCONDE DE ITABORAI, 268, PARQUE ROSARIO;-21.769;-41.327
31498015;1;55;1;FOLHA VERDE AGRONEGOCIOS;2;20180913;0;20180913;113000;0151201,0159899,0161003,0161099,7490104;RUA;VOLUNTARIOS DA PATRIA;492;CENTRO;28030260;Campos dos Goytacazes;Rio de Janeiro;502 SALA 1301;RJ;5819;22;27242156;RUA, VOLUNTARIOS DA PATRIA, 492, CENTRO;-21.762;-41.333
31500732;1;74;1;INSPIRADORA HOME;2;20180913;0;20180913;4755502;-;RUA;CARDOSO MOREIRA;507;PARQUE TURF CLUB;28024491;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;21312812;RUA, CARDOSO MOREIRA, 507, PARQUE TURF CLUB;-21.775;-41.315
31517039;1;4;1;-;2;20180916;0;20180916;5620104;-;RUA;VISCONDE DE ITABORAI;411;PARQUE ROSARIO;28027142;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;27344223;RUA, VISCONDE DE ITABORAI, 411, PARQUE ROSARIO;-21.773;-41.328
31547209;1;1;1;-;2;20180919;0;20180919;9602501;-;RUA;RAIMUNDO DE FARIAS BRITO;289;PARQUE RODOVIARIO;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97011569;RUA, RAIMUNDO DE FARIAS BRITO, 289, PARQUE RODOVIARIO;-21.765;-41.355
31555400;1;97;1;BUSINESS SOLUTIONS;2;20210630;0;20180919;7740300;6462000,6821801,6821802,7319002,7490104,8211300,8230001;AVENIDA;28 DE MARCO;577;PARQUE SANTO AMARO;28020740;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27267580;AVENIDA, 28 DE MARCO, 577, PARQUE SANTO AMARO;-21.765;-41.331
31562102;1;24;1;-;2;20180920;0;20180920;4781400;-;PRACA;NOSSA SENHORA DA CONCEICAO;8;PARQUE SANTA ROSA;28085490;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97178244;PRACA, NOSSA SENHORA DA CONCEICAO, 8, PARQUE SANTA ROSA;-21.725;-41.300
31589424;1;67;1;-;2;20180924;0;20180924;4754701;4754702;RUA;DOS GOYTACAZES;1195;PARQUE TURF CLUB;28026601;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27238015;RUA, DOS GOYTACAZES, 1195, PARQUE TURF CLUB;-21.783;-41.322
31594516;1;35;1;-;2;20180925;0;20180925;5611201;-;RUA;PRINCESA ISABEL;34;PARQUE ROSARIO;28024152;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97386218;RUA, PRINCESA ISABEL, 34, PARQUE ROSARIO;-21.771;-41.330
31645418;1;80;1;-;2;20181001;0;20181001;5212500;-;RUA;EXPEDICIONARIO JOSE AMARO;38;PARQUE PRESIDENTE VARGAS;28083480;Campos dos Goytacazes;Rio de Janeiro;CASA 02;RJ;5819;22;27201000;RUA, EXPEDICIONARIO JOSE AMARO, 38, PARQUE PRESIDENTE VARGAS;-21.727;-41.317
31671669;1;39;1;-;2;20180829;0;20180829;6911701;-;AVENIDA;ALBERTO TORRES;198;CENTRO;28035582;Campos dos Goytacazes;Rio de Janeiro;SALA 103 1 ANDAR;RJ;5819;22;98730253;AVENIDA, ALBERTO TORRES, 198, CENTRO;-21.753;-41.329
31682810;1;7;1;-;2;20181003;0;20181003;7319002;-;RUA;JOAO MANOEL DE FARIA;154;-;-;Campos dos Goytacazes;Rio de Janeiro;COND VBELA;-;0;0;0;RUA, JOAO MANOEL DE FARIA, 154, -;-21.783;-41.291
31705250;1;50;1;-;2;20181006;0;20181006;8599699;-;RUA;DOUTOR BEDA;703;PARQUE ROSARIO;28025811;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99167228;RUA, DOUTOR BEDA, 703, PARQUE ROSARIO;-21.788;-41.328
31734634;1;0;1;-;2;20181010;0;20181010;5612100;-;AVENIDA;ALBERTO TORRES;50;CENTRO;28010117;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97405711;AVENIDA, ALBERTO TORRES, 50, CENTRO;-21.755;-41.325
31734839;1;87;1;-;2;20181010;0;20181010;4322302;4330404,3314707,4322301,4321500,4399103;RUA;FIRMINO LOPES;322;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97567395;RUA, FIRMINO LOPES, 322, GOITACAZES;-21.828;-41.291
31742787;1;90;1;-;2;20181010;0;20181010;1340599;-;RUA;TENENTE-CORONEL CARDOSO;789;CENTRO;28035042;Campos dos Goytacazes;Rio de Janeiro;APT 103;RJ;5819;22;99273512;RUA, TENENTE-CORONEL CARDOSO, 789, CENTRO;-21.757;-41.333
31758843;1;85;1;IPIRANGA;2;20180928;0;20180928;9430800;4721103,949;RUA;IPIRANGA;0;MORRO DO COCO;28178000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;28;35571378;RUA, IPIRANGA, S/N, MORRO DO COCO;-21.440;-41.293
31767187;1;87;1;-;2;20181015;0;20181015;1412602;4751201,4755502,4754701,4755503,4753900;10A RUA;RUA NILO PECANHA;53;MORRO DO COCO;28178000;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;98167807;10A RUA, RUA NILO PECANHA, 53, MORRO DO COCO;-21.376;-41.345
31788620;1;60;1;-;2;20181017;0;20181017;9602502;-;RUA;COMENDADOR BERNARDINO SENA;18;PARQUE TAMANDARE;28035063;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;38313690;RUA, COMENDADOR BERNARDINO SENA, 18, PARQUE TAMANDARE;-21.756;-41.337
31789882;1;40;1;-;2;20181017;0;20181017;4322302;-;RUA;JOSE AMARO PECANHA;91;PARQUE JOQUEI CLUB;28020320;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;27239511;RUA, JOSE AMARO PECANHA, 91, PARQUE JOQUEI CLUB;-21.776;-41.292
31809226;1;61;1;-;2;20181019;0;20181019;1412602;1412601;RUA;JOAO PINTO;0;FAROL DE SAO THOME;28140000;Campos dos Goytacazes;Rio de Janeiro;CASA ALTOS;RJ;5819;22;99494015;RUA, JOAO PINTO, SN, FAROL DE SAO THOME;-22.040;-41.051
